Date,PredictLabel,PredictLabelMean,PredictLabel1,PredictLabel5,PredictLabel10,PredictLabel15,PredictLabel20,PredictLabel30
2016/09/20,['nan' '1.0' '0.99' '1.0' '0.96' '0.96' '0.81'],0.9533333333333335,0.81,0.96,0.96,1.0,0.99,1.0
2016/09/21,['nan' '1.0' '0.99' '1.0' '0.96' '0.96' '0.81'],0.9533333333333335,0.81,0.96,0.96,1.0,0.99,1.0
2016/09/22,['nan' '1.0' '0.99' '1.0' '0.96' '0.96' '0.81'],0.9533333333333335,0.81,0.96,0.96,1.0,0.99,1.0
2016/09/23,['nan' '0.99' '0.99' '1.0' '0.96' '0.96' '0.81'],0.9516666666666668,0.81,0.96,0.96,1.0,0.99,0.99
2016/09/26,['nan' '0.99' '0.99' '1.0' '0.96' '0.96' '0.81'],0.9516666666666668,0.81,0.96,0.96,1.0,0.99,0.99
2016/09/29,['nan' '0.98' '0.99' '1.0' '0.96' '0.96' '0.81'],0.9499999999999998,0.81,0.96,0.96,1.0,0.99,0.98
2016/09/30,['nan' '0.99' '0.99' '1.0' '0.96' '0.96' '0.82'],0.9533333333333335,0.82,0.96,0.96,1.0,0.99,0.99
2016/10/03,['nan' '0.99' '0.98' '1.0' '0.96' '0.96' '0.89'],0.9633333333333333,0.89,0.96,0.96,1.0,0.98,0.99
2016/10/04,['nan' '0.99' '0.99' '1.0' '0.96' '0.96' '0.92'],0.9700000000000001,0.92,0.96,0.96,1.0,0.99,0.99
2016/10/05,['nan' '0.99' '0.99' '1.0' '0.96' '0.97' '0.92'],0.9716666666666667,0.92,0.97,0.96,1.0,0.99,0.99
2016/10/06,['nan' '0.99' '0.99' '1.0' '0.96' '0.96' '0.92'],0.9700000000000001,0.92,0.96,0.96,1.0,0.99,0.99
2016/10/07,['nan' '0.99' '0.98' '1.0' '0.96' '0.98' '0.92'],0.9716666666666667,0.92,0.98,0.96,1.0,0.98,0.99
2016/10/11,['nan' '0.99' '0.98' '0.99' '0.96' '0.98' '0.92'],0.9700000000000001,0.92,0.98,0.96,0.99,0.98,0.99
2016/10/12,['nan' '0.99' '0.99' '0.99' '0.96' '0.98' '0.9'],0.9683333333333334,0.9,0.98,0.96,0.99,0.99,0.99
2016/10/13,['nan' '0.99' '0.99' '0.99' '0.96' '0.98' '0.9'],0.9683333333333334,0.9,0.98,0.96,0.99,0.99,0.99
2016/10/14,['nan' '0.99' '0.98' '0.99' '0.95' '0.97' '0.9'],0.9633333333333334,0.9,0.97,0.95,0.99,0.98,0.99
2016/10/17,['nan' '0.98' '0.98' '1.0' '0.95' '0.97' '0.9'],0.9633333333333334,0.9,0.97,0.95,1.0,0.98,0.98
2016/10/18,['nan' '0.98' '0.98' '1.0' '0.95' '0.97' '0.9'],0.9633333333333334,0.9,0.97,0.95,1.0,0.98,0.98
2016/10/19,['nan' '0.98' '0.98' '1.0' '0.95' '0.97' '0.91'],0.965,0.91,0.97,0.95,1.0,0.98,0.98
2016/10/20,['nan' '0.99' '0.98' '1.0' '0.95' '0.97' '0.91'],0.9666666666666667,0.91,0.97,0.95,1.0,0.98,0.99
2016/10/21,['nan' '0.99' '0.99' '1.0' '0.94' '0.97' '0.91'],0.9666666666666667,0.91,0.97,0.94,1.0,0.99,0.99
2016/10/24,['nan' '0.99' '0.99' '1.0' '0.94' '0.96' '0.91'],0.965,0.91,0.96,0.94,1.0,0.99,0.99
2016/10/25,['nan' '0.99' '0.99' '1.0' '0.95' '0.96' '0.92'],0.9683333333333333,0.92,0.96,0.95,1.0,0.99,0.99
2016/10/26,['nan' '0.99' '0.99' '0.99' '0.94' '0.95' '0.91'],0.9616666666666666,0.91,0.95,0.94,0.99,0.99,0.99
2016/10/27,['nan' '0.99' '0.98' '1.0' '0.94' '0.95' '0.91'],0.9616666666666666,0.91,0.95,0.94,1.0,0.98,0.99
2016/10/28,['nan' '0.99' '0.99' '0.98' '0.94' '0.96' '0.91'],0.9616666666666666,0.91,0.96,0.94,0.98,0.99,0.99
2016/10/31,['nan' '0.99' '0.99' '0.98' '0.94' '0.96' '0.91'],0.9616666666666666,0.91,0.96,0.94,0.98,0.99,0.99
2016/11/01,['nan' '0.97' '0.98' '0.98' '0.94' '0.96' '0.91'],0.9566666666666667,0.91,0.96,0.94,0.98,0.98,0.97
2016/11/02,['nan' '0.97' '0.98' '1.0' '0.94' '0.96' '0.91'],0.96,0.91,0.96,0.94,1.0,0.98,0.97
2016/11/03,['nan' '0.97' '0.98' '1.0' '0.94' '0.96' '0.91'],0.96,0.91,0.96,0.94,1.0,0.98,0.97
2016/11/04,['nan' '0.96' '0.98' '0.99' '0.94' '0.96' '0.91'],0.9566666666666667,0.91,0.96,0.94,0.99,0.98,0.96
2016/11/07,['nan' '0.97' '0.98' '1.0' '0.93' '0.96' '0.91'],0.9583333333333334,0.91,0.96,0.93,1.0,0.98,0.97
2016/11/08,['nan' '0.95' '0.98' '1.0' '0.92' '0.95' '0.91'],0.9516666666666667,0.91,0.95,0.92,1.0,0.98,0.95
2016/11/09,['nan' '0.95' '0.98' '0.99' '0.95' '0.95' '0.91'],0.9550000000000001,0.91,0.95,0.95,0.99,0.98,0.95
2016/11/10,['nan' '0.95' '0.98' '0.99' '0.95' '0.95' '0.91'],0.9550000000000001,0.91,0.95,0.95,0.99,0.98,0.95
2016/11/11,['nan' '0.95' '0.98' '0.99' '0.95' '0.95' '0.91'],0.9550000000000001,0.91,0.95,0.95,0.99,0.98,0.95
2016/11/14,['nan' '0.93' '0.98' '0.99' '0.95' '0.95' '0.91'],0.9516666666666668,0.91,0.95,0.95,0.99,0.98,0.93
2016/11/15,['nan' '0.93' '0.97' '0.98' '0.95' '0.95' '0.91'],0.9483333333333334,0.91,0.95,0.95,0.98,0.97,0.93
2016/11/16,['nan' '0.93' '0.97' '0.97' '0.95' '0.95' '0.91'],0.9466666666666668,0.91,0.95,0.95,0.97,0.97,0.93
2016/11/17,['nan' '0.92' '0.96' '0.97' '0.95' '0.96' '0.91'],0.945,0.91,0.96,0.95,0.97,0.96,0.92
2016/11/18,['nan' '0.91' '0.96' '0.97' '0.95' '0.95' '0.91'],0.9416666666666668,0.91,0.95,0.95,0.97,0.96,0.91
2016/11/21,['nan' '0.92' '0.97' '0.97' '0.95' '0.96' '0.91'],0.9466666666666668,0.91,0.96,0.95,0.97,0.97,0.92
2016/11/22,['nan' '0.91' '0.97' '0.97' '0.95' '0.94' '0.91'],0.9416666666666668,0.91,0.94,0.95,0.97,0.97,0.91
2016/11/23,['nan' '0.91' '0.97' '0.97' '0.94' '0.95' '0.91'],0.9416666666666665,0.91,0.95,0.94,0.97,0.97,0.91
2016/11/24,['nan' '0.91' '0.97' '0.97' '0.94' '0.97' '0.91'],0.945,0.91,0.97,0.94,0.97,0.97,0.91
2016/11/25,['nan' '0.91' '0.95' '0.97' '0.94' '0.95' '0.91'],0.9383333333333334,0.91,0.95,0.94,0.97,0.95,0.91
2016/11/28,['nan' '0.91' '0.95' '0.97' '0.94' '0.96' '0.91'],0.9400000000000001,0.91,0.96,0.94,0.97,0.95,0.91
2016/11/29,['nan' '0.92' '0.93' '0.97' '0.94' '0.95' '0.91'],0.9366666666666666,0.91,0.95,0.94,0.97,0.93,0.92
2016/11/30,['nan' '0.92' '0.93' '0.97' '0.94' '0.95' '0.91'],0.9366666666666666,0.91,0.95,0.94,0.97,0.93,0.92
2016/12/01,['nan' '0.98' '1.0' '0.99' '0.99' '1.0' '1.0'],0.9933333333333333,1.0,1.0,0.99,0.99,1.0,0.98
2016/12/02,['nan' '0.98' '1.0' '0.99' '0.99' '1.0' '1.0'],0.9933333333333333,1.0,1.0,0.99,0.99,1.0,0.98
2016/12/05,['nan' '0.98' '1.0' '0.99' '1.0' '1.0' '1.0'],0.995,1.0,1.0,1.0,0.99,1.0,0.98
2016/12/06,['nan' '0.98' '1.0' '0.99' '0.99' '1.0' '1.0'],0.9933333333333333,1.0,1.0,0.99,0.99,1.0,0.98
2016/12/07,['nan' '0.97' '1.0' '0.99' '0.98' '1.0' '1.0'],0.9899999999999999,1.0,1.0,0.98,0.99,1.0,0.97
2016/12/08,['nan' '0.98' '1.0' '0.99' '0.98' '1.0' '1.0'],0.9916666666666666,1.0,1.0,0.98,0.99,1.0,0.98
2016/12/09,['nan' '0.98' '1.0' '0.98' '0.96' '1.0' '1.0'],0.9866666666666667,1.0,1.0,0.96,0.98,1.0,0.98
2016/12/12,['nan' '0.98' '0.98' '0.98' '0.95' '1.0' '1.0'],0.9816666666666666,1.0,1.0,0.95,0.98,0.98,0.98
2016/12/13,['nan' '0.98' '0.97' '0.98' '0.95' '1.0' '1.0'],0.98,1.0,1.0,0.95,0.98,0.97,0.98
2016/12/14,['nan' '0.98' '0.97' '0.98' '0.94' '0.99' '1.0'],0.9766666666666666,1.0,0.99,0.94,0.98,0.97,0.98
2016/12/15,['nan' '0.98' '0.97' '0.98' '0.94' '0.99' '1.0'],0.9766666666666666,1.0,0.99,0.94,0.98,0.97,0.98
2016/12/16,['nan' '0.98' '0.97' '0.98' '0.94' '0.99' '1.0'],0.9766666666666666,1.0,0.99,0.94,0.98,0.97,0.98
2016/12/19,['nan' '0.98' '0.98' '0.98' '0.94' '0.99' '1.0'],0.9783333333333334,1.0,0.99,0.94,0.98,0.98,0.98
2016/12/20,['nan' '0.98' '0.97' '0.97' '0.94' '0.99' '1.0'],0.975,1.0,0.99,0.94,0.97,0.97,0.98
2016/12/21,['nan' '0.99' '0.97' '0.96' '0.94' '0.99' '1.0'],0.975,1.0,0.99,0.94,0.96,0.97,0.99
2016/12/22,['nan' '0.98' '0.97' '0.96' '0.94' '0.99' '1.0'],0.9733333333333333,1.0,0.99,0.94,0.96,0.97,0.98
2016/12/23,['nan' '0.98' '0.97' '0.96' '0.94' '0.99' '1.0'],0.9733333333333333,1.0,0.99,0.94,0.96,0.97,0.98
2016/12/26,['nan' '0.98' '0.97' '0.97' '0.94' '0.98' '0.99'],0.9716666666666667,0.99,0.98,0.94,0.97,0.97,0.98
2016/12/27,['nan' '0.97' '0.97' '0.97' '0.94' '0.98' '0.99'],0.9700000000000001,0.99,0.98,0.94,0.97,0.97,0.97
2016/12/28,['nan' '0.98' '0.97' '0.96' '0.94' '0.98' '0.99'],0.9700000000000001,0.99,0.98,0.94,0.96,0.97,0.98
2016/12/29,['nan' '0.98' '0.97' '0.96' '0.94' '0.98' '0.99'],0.9700000000000001,0.99,0.98,0.94,0.96,0.97,0.98
2016/12/30,['nan' '0.97' '0.96' '0.97' '0.94' '0.98' '0.99'],0.9683333333333334,0.99,0.98,0.94,0.97,0.96,0.97
2017/01/03,['nan' '0.98' '0.97' '0.97' '0.93' '0.98' '0.99'],0.9700000000000001,0.99,0.98,0.93,0.97,0.97,0.98
2017/01/04,['nan' '0.98' '0.97' '0.97' '0.93' '0.98' '0.99'],0.9700000000000001,0.99,0.98,0.93,0.97,0.97,0.98
2017/01/05,['nan' '0.98' '0.95' '0.97' '0.93' '0.98' '0.99'],0.9666666666666668,0.99,0.98,0.93,0.97,0.95,0.98
2017/01/06,['nan' '0.97' '0.95' '0.97' '0.93' '0.98' '0.99'],0.965,0.99,0.98,0.93,0.97,0.95,0.97
2017/01/09,['nan' '0.96' '0.95' '0.97' '0.92' '0.98' '0.99'],0.9616666666666666,0.99,0.98,0.92,0.97,0.95,0.96
2017/01/10,['nan' '0.96' '0.95' '0.97' '0.92' '0.98' '0.99'],0.9616666666666666,0.99,0.98,0.92,0.97,0.95,0.96
2017/01/11,['nan' '0.95' '0.95' '0.97' '0.92' '0.98' '0.99'],0.96,0.99,0.98,0.92,0.97,0.95,0.95
2017/01/12,['nan' '0.93' '0.94' '0.97' '0.92' '0.98' '0.99'],0.9550000000000001,0.99,0.98,0.92,0.97,0.94,0.93
2017/01/13,['nan' '0.94' '0.95' '0.97' '0.92' '0.98' '0.99'],0.9583333333333334,0.99,0.98,0.92,0.97,0.95,0.94
2017/01/16,['nan' '0.95' '0.95' '0.97' '0.92' '0.96' '0.99'],0.9566666666666667,0.99,0.96,0.92,0.97,0.95,0.95
2017/01/17,['nan' '0.94' '0.95' '0.96' '0.92' '0.96' '0.99'],0.9533333333333333,0.99,0.96,0.92,0.96,0.95,0.94
2017/01/18,['nan' '0.93' '0.95' '0.96' '0.92' '0.95' '0.99'],0.9500000000000001,0.99,0.95,0.92,0.96,0.95,0.93
2017/01/19,['nan' '0.93' '0.94' '0.96' '0.92' '0.95' '0.99'],0.9483333333333334,0.99,0.95,0.92,0.96,0.94,0.93
2017/01/20,['nan' '0.93' '0.94' '0.96' '0.92' '0.94' '0.98'],0.945,0.98,0.94,0.92,0.96,0.94,0.93
2017/01/23,['nan' '0.93' '0.94' '0.96' '0.92' '0.94' '0.97'],0.9433333333333332,0.97,0.94,0.92,0.96,0.94,0.93
2017/01/24,['nan' '0.93' '0.94' '0.96' '0.92' '0.94' '0.97'],0.9433333333333332,0.97,0.94,0.92,0.96,0.94,0.93
2017/02/02,['nan' '0.93' '0.94' '0.97' '0.92' '0.94' '0.97'],0.9449999999999998,0.97,0.94,0.92,0.97,0.94,0.93
2017/02/03,['nan' '0.94' '0.94' '0.97' '0.92' '0.94' '0.97'],0.9466666666666664,0.97,0.94,0.92,0.97,0.94,0.94
2017/02/06,['nan' '0.94' '0.94' '0.96' '0.92' '0.94' '0.97'],0.9449999999999998,0.97,0.94,0.92,0.96,0.94,0.94
2017/02/07,['nan' '0.94' '0.94' '0.96' '0.92' '0.94' '0.97'],0.9449999999999998,0.97,0.94,0.92,0.96,0.94,0.94
2017/02/08,['nan' '0.94' '0.94' '0.97' '0.92' '0.94' '0.97'],0.9466666666666664,0.97,0.94,0.92,0.97,0.94,0.94
2017/02/09,['nan' '0.94' '0.94' '0.94' '0.93' '0.94' '0.97'],0.9433333333333332,0.97,0.94,0.93,0.94,0.94,0.94
2017/02/10,['nan' '0.94' '0.94' '0.96' '0.92' '0.94' '0.97'],0.9449999999999998,0.97,0.94,0.92,0.96,0.94,0.94
2017/02/13,['nan' '0.94' '0.94' '0.97' '0.92' '0.94' '0.96'],0.9449999999999998,0.96,0.94,0.92,0.97,0.94,0.94
2017/02/14,['nan' '0.94' '0.94' '0.94' '0.92' '0.94' '0.96'],0.94,0.96,0.94,0.92,0.94,0.94,0.94
2017/02/15,['nan' '0.94' '0.94' '0.96' '0.92' '0.94' '0.96'],0.9433333333333332,0.96,0.94,0.92,0.96,0.94,0.94
2017/02/16,['nan' '0.94' '0.94' '0.95' '0.92' '0.94' '0.96'],0.9416666666666665,0.96,0.94,0.92,0.95,0.94,0.94
2017/02/17,['nan' '0.93' '0.94' '0.96' '0.92' '0.94' '0.96'],0.9416666666666665,0.96,0.94,0.92,0.96,0.94,0.93
2017/02/18,['nan' '0.91' '0.94' '0.96' '0.92' '0.94' '0.96'],0.9383333333333334,0.96,0.94,0.92,0.96,0.94,0.91
2017/02/20,['nan' '0.9' '0.94' '0.96' '0.92' '0.94' '0.96'],0.9366666666666666,0.96,0.94,0.92,0.96,0.94,0.9
2017/02/21,['nan' '0.9' '0.94' '0.95' '0.92' '0.93' '0.96'],0.9333333333333332,0.96,0.93,0.92,0.95,0.94,0.9
2017/02/22,['nan' '0.89' '0.94' '0.95' '0.92' '0.91' '0.96'],0.9283333333333333,0.96,0.91,0.92,0.95,0.94,0.89
2017/02/23,['nan' '0.89' '0.93' '0.96' '0.93' '0.91' '0.96'],0.93,0.96,0.91,0.93,0.96,0.93,0.89
2017/02/24,['nan' '0.89' '0.91' '0.96' '0.9' '0.91' '0.96'],0.9216666666666665,0.96,0.91,0.9,0.96,0.91,0.89
2017/03/01,['nan' '0.89' '0.91' '0.96' '0.9' '0.91' '0.96'],0.9216666666666665,0.96,0.91,0.9,0.96,0.91,0.89
2017/03/02,['nan' '0.89' '0.89' '0.96' '0.89' '0.91' '0.96'],0.9166666666666666,0.96,0.91,0.89,0.96,0.89,0.89
2017/03/03,['nan' '0.89' '0.89' '0.96' '0.89' '0.91' '0.96'],0.9166666666666666,0.96,0.91,0.89,0.96,0.89,0.89
2017/03/06,['nan' '0.88' '0.9' '0.96' '0.88' '0.91' '0.96'],0.915,0.96,0.91,0.88,0.96,0.9,0.88
2017/03/07,['nan' '0.88' '0.9' '0.97' '0.88' '0.91' '0.96'],0.9166666666666666,0.96,0.91,0.88,0.97,0.9,0.88
2017/03/08,['nan' '0.88' '0.9' '0.97' '0.88' '0.91' '0.96'],0.9166666666666666,0.96,0.91,0.88,0.97,0.9,0.88
2017/03/09,['nan' '0.87' '0.91' '0.97' '0.88' '0.91' '0.96'],0.9166666666666666,0.96,0.91,0.88,0.97,0.91,0.87
2017/03/10,['nan' '0.87' '0.91' '0.96' '0.9' '0.91' '0.96'],0.9183333333333333,0.96,0.91,0.9,0.96,0.91,0.87
2017/03/13,['nan' '0.87' '0.91' '0.96' '0.9' '0.92' '0.95'],0.9183333333333334,0.95,0.92,0.9,0.96,0.91,0.87
2017/03/14,['nan' '0.78' '0.91' '0.96' '0.9' '0.92' '0.95'],0.9033333333333333,0.95,0.92,0.9,0.96,0.91,0.78
2017/03/15,['nan' '0.73' '0.91' '0.96' '0.9' '0.92' '0.95'],0.895,0.95,0.92,0.9,0.96,0.91,0.73
2017/03/16,['nan' '0.73' '0.9' '0.96' '0.9' '0.92' '0.95'],0.8933333333333334,0.95,0.92,0.9,0.96,0.9,0.73
2017/03/17,['nan' '0.72' '0.9' '0.96' '0.88' '0.92' '0.95'],0.8883333333333333,0.95,0.92,0.88,0.96,0.9,0.72
2017/03/20,['nan' '0.72' '0.85' '0.96' '0.87' '0.92' '0.95'],0.8783333333333334,0.95,0.92,0.87,0.96,0.85,0.72
2017/03/21,['nan' '0.72' '0.81' '0.95' '0.88' '0.92' '0.95'],0.8716666666666667,0.95,0.92,0.88,0.95,0.81,0.72
2017/03/22,['nan' '0.64' '0.79' '0.94' '0.87' '0.92' '0.95'],0.8516666666666667,0.95,0.92,0.87,0.94,0.79,0.64
2017/03/23,['nan' '0.62' '0.78' '0.94' '0.88' '0.92' '0.95'],0.8483333333333333,0.95,0.92,0.88,0.94,0.78,0.62
2017/03/24,['nan' '0.62' '0.78' '0.94' '0.87' '0.93' '0.95'],0.8483333333333333,0.95,0.93,0.87,0.94,0.78,0.62
2017/03/27,['nan' '0.62' '0.78' '0.92' '0.86' '0.93' '0.95'],0.8433333333333333,0.95,0.93,0.86,0.92,0.78,0.62
2017/03/28,['nan' '0.62' '0.77' '0.92' '0.86' '0.93' '0.94'],0.8399999999999999,0.94,0.93,0.86,0.92,0.77,0.62
2017/03/29,['nan' '0.62' '0.69' '0.92' '0.86' '0.93' '0.94'],0.8266666666666665,0.94,0.93,0.86,0.92,0.69,0.62
2017/03/30,['nan' '0.62' '0.67' '0.93' '0.88' '0.93' '0.94'],0.8283333333333335,0.94,0.93,0.88,0.93,0.67,0.62
2017/03/31,['nan' '0.61' '0.66' '0.92' '0.87' '0.92' '0.93'],0.8183333333333334,0.93,0.92,0.87,0.92,0.66,0.61
2017/04/05,['nan' '0.03' '0.06' '0.08' '0.12' '0.01' '0.08'],0.06333333333333334,0.08,0.01,0.12,0.08,0.06,0.03
2017/04/06,['nan' '0.04' '0.1' '0.1' '0.12' '0.04' '0.1'],0.08333333333333333,0.1,0.04,0.12,0.1,0.1,0.04
2017/04/07,['nan' '0.06' '0.11' '0.11' '0.12' '0.05' '0.09'],0.08999999999999998,0.09,0.05,0.12,0.11,0.11,0.06
2017/04/10,['nan' '0.06' '0.11' '0.15' '0.16' '0.1' '0.11'],0.11499999999999999,0.11,0.1,0.16,0.15,0.11,0.06
2017/04/11,['nan' '0.06' '0.11' '0.17' '0.18' '0.13' '0.11'],0.12666666666666668,0.11,0.13,0.18,0.17,0.11,0.06
2017/04/12,['nan' '0.06' '0.14' '0.14' '0.27' '0.14' '0.19'],0.1566666666666667,0.19,0.14,0.27,0.14,0.14,0.06
2017/04/13,['nan' '0.04' '0.14' '0.17' '0.25' '0.15' '0.19'],0.1566666666666667,0.19,0.15,0.25,0.17,0.14,0.04
2017/04/14,['nan' '0.06' '0.14' '0.18' '0.25' '0.19' '0.21'],0.17166666666666666,0.21,0.19,0.25,0.18,0.14,0.06
2017/04/17,['nan' '0.06' '0.13' '0.18' '0.22' '0.22' '0.21'],0.17,0.21,0.22,0.22,0.18,0.13,0.06
2017/04/18,['nan' '0.07' '0.16' '0.18' '0.22' '0.27' '0.22'],0.18666666666666668,0.22,0.27,0.22,0.18,0.16,0.07
2017/04/19,['nan' '0.07' '0.15' '0.18' '0.22' '0.28' '0.21'],0.18500000000000003,0.21,0.28,0.22,0.18,0.15,0.07
2017/04/20,['nan' '0.07' '0.16' '0.22' '0.23' '0.27' '0.19'],0.19000000000000003,0.19,0.27,0.23,0.22,0.16,0.07
2017/04/21,['nan' '0.07' '0.16' '0.22' '0.24' '0.31' '0.19'],0.19833333333333333,0.19,0.31,0.24,0.22,0.16,0.07
2017/04/24,['nan' '0.08' '0.16' '0.21' '0.24' '0.32' '0.19'],0.19999999999999998,0.19,0.32,0.24,0.21,0.16,0.08
2017/04/25,['nan' '0.09' '0.16' '0.21' '0.26' '0.32' '0.2'],0.20666666666666667,0.2,0.32,0.26,0.21,0.16,0.09
2017/04/26,['nan' '0.11' '0.17' '0.24' '0.27' '0.33' '0.19'],0.21833333333333335,0.19,0.33,0.27,0.24,0.17,0.11
2017/04/27,['nan' '0.16' '0.16' '0.27' '0.27' '0.32' '0.17'],0.225,0.17,0.32,0.27,0.27,0.16,0.16
2017/04/28,['nan' '0.19' '0.17' '0.26' '0.27' '0.32' '0.18'],0.23166666666666666,0.18,0.32,0.27,0.26,0.17,0.19
2017/05/02,['nan' '0.19' '0.18' '0.26' '0.27' '0.35' '0.12'],0.22833333333333336,0.12,0.35,0.27,0.26,0.18,0.19
2017/05/03,['nan' '0.18' '0.18' '0.27' '0.26' '0.36' '0.14'],0.2316666666666667,0.14,0.36,0.26,0.27,0.18,0.18
2017/05/04,['nan' '0.18' '0.18' '0.28' '0.26' '0.36' '0.26'],0.25333333333333335,0.26,0.36,0.26,0.28,0.18,0.18
2017/05/05,['nan' '0.18' '0.18' '0.29' '0.28' '0.36' '0.24'],0.255,0.24,0.36,0.28,0.29,0.18,0.18
2017/05/08,['nan' '0.19' '0.18' '0.31' '0.28' '0.35' '0.27'],0.26333333333333336,0.27,0.35,0.28,0.31,0.18,0.19
2017/05/09,['nan' '0.18' '0.19' '0.31' '0.28' '0.35' '0.28'],0.265,0.28,0.35,0.28,0.31,0.19,0.18
2017/05/10,['nan' '0.18' '0.21' '0.31' '0.28' '0.34' '0.27'],0.265,0.27,0.34,0.28,0.31,0.21,0.18
2017/05/11,['nan' '0.18' '0.21' '0.31' '0.27' '0.33' '0.27'],0.26166666666666666,0.27,0.33,0.27,0.31,0.21,0.18
2017/05/12,['nan' '0.18' '0.23' '0.3' '0.27' '0.33' '0.26'],0.26166666666666666,0.26,0.33,0.27,0.3,0.23,0.18
2017/05/15,['nan' '0.17' '0.23' '0.3' '0.27' '0.32' '0.3'],0.265,0.3,0.32,0.27,0.3,0.23,0.17
2017/05/16,['nan' '0.17' '0.24' '0.3' '0.27' '0.33' '0.32'],0.27166666666666667,0.32,0.33,0.27,0.3,0.24,0.17
2017/05/17,['nan' '0.18' '0.24' '0.29' '0.28' '0.33' '0.27'],0.265,0.27,0.33,0.28,0.29,0.24,0.18
2017/05/18,['nan' '0.18' '0.24' '0.29' '0.28' '0.33' '0.3'],0.27,0.3,0.33,0.28,0.29,0.24,0.18
2017/05/19,['nan' '0.18' '0.24' '0.27' '0.28' '0.3' '0.34'],0.26833333333333337,0.34,0.3,0.28,0.27,0.24,0.18
2017/05/22,['nan' '0.19' '0.22' '0.32' '0.28' '0.32' '0.28'],0.26833333333333337,0.28,0.32,0.28,0.32,0.22,0.19
2017/05/23,['nan' '0.19' '0.24' '0.34' '0.27' '0.31' '0.31'],0.27666666666666667,0.31,0.31,0.27,0.34,0.24,0.19
2017/05/24,['nan' '0.19' '0.23' '0.36' '0.27' '0.3' '0.32'],0.2783333333333334,0.32,0.3,0.27,0.36,0.23,0.19
2017/05/25,['nan' '0.2' '0.24' '0.37' '0.27' '0.32' '0.33'],0.2883333333333334,0.33,0.32,0.27,0.37,0.24,0.2
2017/05/26,['nan' '0.2' '0.24' '0.39' '0.28' '0.31' '0.33'],0.2916666666666667,0.33,0.31,0.28,0.39,0.24,0.2
2017/05/31,['nan' '0.21' '0.24' '0.39' '0.28' '0.3' '0.34'],0.2933333333333334,0.34,0.3,0.28,0.39,0.24,0.21
2017/06/01,['nan' '1.0' '0.96' '0.95' '0.99' '0.99' '0.99'],0.9800000000000001,0.99,0.99,0.99,0.95,0.96,1.0
2017/06/02,['nan' '1.0' '0.96' '0.94' '0.99' '0.98' '0.98'],0.975,0.98,0.98,0.99,0.94,0.96,1.0
2017/06/03,['nan' '0.96' '0.94' '0.93' '0.97' '0.98' '0.98'],0.96,0.98,0.98,0.97,0.93,0.94,0.96
2017/06/05,['nan' '0.95' '0.94' '0.9' '0.94' '0.96' '0.97'],0.9433333333333332,0.97,0.96,0.94,0.9,0.94,0.95
2017/06/06,['nan' '0.95' '0.94' '0.9' '0.94' '0.97' '0.96'],0.9433333333333334,0.96,0.97,0.94,0.9,0.94,0.95
2017/06/07,['nan' '0.95' '0.94' '0.88' '0.95' '0.96' '0.9'],0.93,0.9,0.96,0.95,0.88,0.94,0.95
2017/06/08,['nan' '0.94' '0.86' '0.89' '0.94' '0.97' '0.87'],0.9116666666666666,0.87,0.97,0.94,0.89,0.86,0.94
2017/06/09,['nan' '0.95' '0.86' '0.89' '0.95' '0.96' '0.86'],0.9116666666666667,0.86,0.96,0.95,0.89,0.86,0.95
2017/06/12,['nan' '0.93' '0.87' '0.9' '0.95' '0.96' '0.86'],0.9116666666666667,0.86,0.96,0.95,0.9,0.87,0.93
2017/06/13,['nan' '0.93' '0.88' '0.88' '0.94' '0.93' '0.86'],0.9033333333333333,0.86,0.93,0.94,0.88,0.88,0.93
2017/06/14,['nan' '0.92' '0.88' '0.91' '0.92' '0.95' '0.84'],0.9033333333333333,0.84,0.95,0.92,0.91,0.88,0.92
2017/06/15,['nan' '0.91' '0.86' '0.91' '0.9' '0.9' '0.84'],0.8866666666666667,0.84,0.9,0.9,0.91,0.86,0.91
2017/06/16,['nan' '0.92' '0.93' '0.89' '0.87' '0.91' '0.84'],0.8933333333333334,0.84,0.91,0.87,0.89,0.93,0.92
2017/06/19,['nan' '0.91' '0.92' '0.89' '0.88' '0.91' '0.83'],0.89,0.83,0.91,0.88,0.89,0.92,0.91
2017/06/20,['nan' '0.86' '0.91' '0.89' '0.87' '0.9' '0.81'],0.8733333333333334,0.81,0.9,0.87,0.89,0.91,0.86
2017/06/21,['nan' '0.85' '0.84' '0.89' '0.87' '0.88' '0.81'],0.8566666666666668,0.81,0.88,0.87,0.89,0.84,0.85
2017/06/22,['nan' '0.82' '0.82' '0.89' '0.87' '0.89' '0.81'],0.85,0.81,0.89,0.87,0.89,0.82,0.82
2017/06/23,['nan' '0.82' '0.82' '0.88' '0.85' '0.85' '0.81'],0.8383333333333333,0.81,0.85,0.85,0.88,0.82,0.82
2017/06/26,['nan' '0.82' '0.82' '0.88' '0.85' '0.84' '0.81'],0.8366666666666666,0.81,0.84,0.85,0.88,0.82,0.82
2017/06/27,['nan' '0.82' '0.82' '0.87' '0.84' '0.84' '0.81'],0.8333333333333334,0.81,0.84,0.84,0.87,0.82,0.82
2017/06/28,['nan' '0.83' '0.8' '0.85' '0.84' '0.85' '0.81'],0.8300000000000001,0.81,0.85,0.84,0.85,0.8,0.83
